STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2016,3.194,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Peru,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2016,4.462,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Philippines,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2018,2.953,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mongolia,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2018,20.343,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Montenegro,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2018,0.497,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Myanmar,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2018,17.498,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Namibia,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NLD,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2018,6.603,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Netherlands,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NZL,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2018,5.977,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,New Zealand,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2015,5.53,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Honduras,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HKG,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2015,3.708,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Hong Kong SAR, China",Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2015,17.306,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Hungary,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2015,6.147,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Iceland,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2015,3.088,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Indonesia,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2015,8.079,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Iran, Islamic Rep.",Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2012,9.888,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Egypt, Arab Rep.",Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2012,3.544,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,El Salvador,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2012,22.863,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Estonia,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2012,16.384,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Finland,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2012,15.957,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,France,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2010,3.3101020354613295,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Lower middle income,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNA,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2010,9.050970028500815,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,4.658,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SRB,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,26.837,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Serbia,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,6.923,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Singapore,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,42.26,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Slovak Republic,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,12.965,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Slovenia,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2006,18.294,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Finland,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2006,12.995,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,France,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2006,19.326,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Germany,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2006,5.539,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ghana,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2006,7.876,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Greece,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,1.055,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Moldova,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,4.214,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mongolia,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,30.135,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Montenegro,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,10.14,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Morocco,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NLD,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,7.661,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Netherlands,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SRB,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2012,27.375,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Serbia,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2012,6.648,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Singapore,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2012,44.52,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Slovak Republic,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2012,14.41,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Slovenia,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,15.013,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,France,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,11.386,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Georgia,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_SL_UEM_BASC_ZS,_T,_T,_T,PT_LF_SUB,_Z,_Z,_Z,2011,13.432,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Germany,Unemployment with basic education (% of total labor force with basic education),Total,All age ranges or no breakdown by age,Total,Percentage of labor force in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
